datasetID,occurrenceID,eventID,eventDate,year,month,day,eventTime,island,locality,decimalLatitude,decimalLongitud,kingdom,phylum,class,order,family,genus,vernacularName,scientificName,scientificNameAuthorship,scientificNameID,taxonID,identificationQualifier,basisOfRecord,occurrenceStatus,institutionCode,continentCode
ASAC_1257_069,MP_069,unit_1143_bird_15_class_A,2000-12-26T20:02:20+7,2000,12,26,20:02:20+7,Heard Island,HIMI islands region,-52.741,75.75,Animalia,Chordata,Aves,Sphenisciformes ,Spheniscidae,Eudyptes,Macaroni Penguin,Eudyptes chrysolophus,"(Brandt, 1837) ",urn:lsid:marinespecies.org:taxname:212658,212658 ,species,human observation,present,AADC,AQ
ASAC_1257_070,MP_070,unit_1143_bird_15_class_1,2000-12-26T21:39:55+7,2000,12,26,21:39:55+7,Heard Island,HIMI islands region,-52.776,75.737,Animalia,Chordata,Aves,Sphenisciformes ,Spheniscidae,Eudyptes,Macaroni Penguin,Eudyptes chrysolophus,"(Brandt, 1837) ",urn:lsid:marinespecies.org:taxname:212658,212658 ,species,human observation,present,AADC,AQ
ASAC_1257_071,MP_071,unit_1143_bird_15_class_B,2000-12-26T23:20:10+7,2000,12,26,23:20:10+7,Heard Island,HIMI islands region,-52.764,75.649,Animalia,Chordata,Aves,Sphenisciformes ,Spheniscidae,Eudyptes,Macaroni Penguin,Eudyptes chrysolophus,"(Brandt, 1837) ",urn:lsid:marinespecies.org:taxname:212658,212658 ,species,human observation,present,AADC,AQ
ASAC_1257_072,MP_072,unit_1143_bird_15_class_0,2000-12-27T01:02:46+7,2000,12,27,01:02:46+7,Heard Island,HIMI islands region,-52.791,75.697,Animalia,Chordata,Aves,Sphenisciformes ,Spheniscidae,Eudyptes,Macaroni Penguin,Eudyptes chrysolophus,"(Brandt, 1837) ",urn:lsid:marinespecies.org:taxname:212658,212658 ,species,human observation,present,AADC,AQ
ASAC_1257_073,MP_073,unit_1143_bird_15_class_0,2000-12-27T01:03:43+7,2000,12,27,01:03:43+7,Heard Island,HIMI islands region,-52.816,75.558,Animalia,Chordata,Aves,Sphenisciformes ,Spheniscidae,Eudyptes,Macaroni Penguin,Eudyptes chrysolophus,"(Brandt, 1837) ",urn:lsid:marinespecies.org:taxname:212658,212658 ,species,human observation,present,AADC,AQ
ASAC_1257_074,MP_074,unit_1143_bird_15_class_0,2000-12-27T02:42:12+7,2000,12,27,02:42:12+7,Heard Island,HIMI islands region,-52.81,75.487,Animalia,Chordata,Aves,Sphenisciformes ,Spheniscidae,Eudyptes,Macaroni Penguin,Eudyptes chrysolophus,"(Brandt, 1837) ",urn:lsid:marinespecies.org:taxname:212658,212658 ,species,human observation,present,AADC,AQ
ASAC_1257_075,MP_075,unit_1143_bird_15_class_A,2000-12-27T09:54:25+7,2000,12,27,09:54:25+7,Heard Island,HIMI islands region,-52.889,75.056,Animalia,Chordata,Aves,Sphenisciformes ,Spheniscidae,Eudyptes,Macaroni Penguin,Eudyptes chrysolophus,"(Brandt, 1837) ",urn:lsid:marinespecies.org:taxname:212658,212658 ,species,human observation,present,AADC,AQ
ASAC_1257_076,MP_076,unit_1143_bird_15_class_1,2000-12-27T11:36:26+7,2000,12,27,11:36:26+7,Heard Island,HIMI islands region,-52.806,74.932,Animalia,Chordata,Aves,Sphenisciformes ,Spheniscidae,Eudyptes,Macaroni Penguin,Eudyptes chrysolophus,"(Brandt, 1837) ",urn:lsid:marinespecies.org:taxname:212658,212658 ,species,human observation,present,AADC,AQ
ASAC_1257_077,MP_077,unit_1143_bird_15_class_3,2000-12-27T13:16:05+7,2000,12,27,13:16:05+7,Heard Island,HIMI islands region,-52.761,74.815,Animalia,Chordata,Aves,Sphenisciformes ,Spheniscidae,Eudyptes,Macaroni Penguin,Eudyptes chrysolophus,"(Brandt, 1837) ",urn:lsid:marinespecies.org:taxname:212658,212658 ,species,human observation,present,AADC,AQ
ASAC_1257_078,MP_078,unit_1143_bird_15_class_1,2000-12-27T14:52:12+7,2000,12,27,14:52:12+7,Heard Island,HIMI islands region,-52.761,74.754,Animalia,Chordata,Aves,Sphenisciformes ,Spheniscidae,Eudyptes,Macaroni Penguin,Eudyptes chrysolophus,"(Brandt, 1837) ",urn:lsid:marinespecies.org:taxname:212658,212658 ,species,human observation,present,AADC,AQ
ASAC_1257_079,MP_079,unit_1143_bird_15_class_0,2000-12-27T16:31:50+7,2000,12,27,16:31:50+7,Heard Island,HIMI islands region,-52.773,74.666,Animalia,Chordata,Aves,Sphenisciformes ,Spheniscidae,Eudyptes,Macaroni Penguin,Eudyptes chrysolophus,"(Brandt, 1837) ",urn:lsid:marinespecies.org:taxname:212658,212658 ,species,human observation,present,AADC,AQ
ASAC_1257_080,MP_080,unit_1143_bird_15_class_0,2000-12-27T18:11:19+7,2000,12,27,18:11:19+7,Heard Island,HIMI islands region,-52.744,74.469,Animalia,Chordata,Aves,Sphenisciformes ,Spheniscidae,Eudyptes,Macaroni Penguin,Eudyptes chrysolophus,"(Brandt, 1837) ",urn:lsid:marinespecies.org:taxname:212658,212658 ,species,human observation,present,AADC,AQ
ASAC_1257_081,MP_081,unit_1143_bird_15_class_1,2000-12-27T21:28:27+7,2000,12,27,21:28:27+7,Heard Island,HIMI islands region,-52.652,74.505,Animalia,Chordata,Aves,Sphenisciformes ,Spheniscidae,Eudyptes,Macaroni Penguin,Eudyptes chrysolophus,"(Brandt, 1837) ",urn:lsid:marinespecies.org:taxname:212658,212658 ,species,human observation,present,AADC,AQ
ASAC_1257_082,MP_082,unit_1143_bird_15_class_1,2000-12-27T23:09:24+7,2000,12,27,23:09:24+7,Heard Island,HIMI islands region,-52.614,74.398,Animalia,Chordata,Aves,Sphenisciformes ,Spheniscidae,Eudyptes,Macaroni Penguin,Eudyptes chrysolophus,"(Brandt, 1837) ",urn:lsid:marinespecies.org:taxname:212658,212658 ,species,human observation,present,AADC,AQ
ASAC_1257_083,MP_083,unit_1143_bird_15_class_0,2000-12-28T00:50:41+7,2000,12,28,00:50:41+7,Heard Island,HIMI islands region,-52.626,74.473,Animalia,Chordata,Aves,Sphenisciformes ,Spheniscidae,Eudyptes,Macaroni Penguin,Eudyptes chrysolophus,"(Brandt, 1837) ",urn:lsid:marinespecies.org:taxname:212658,212658 ,species,human observation,present,AADC,AQ
ASAC_1257_084,MP_084,unit_1143_bird_15_class_1,2000-12-28T02:20:36+7,2000,12,28,02:20:36+7,Heard Island,HIMI islands region,-52.617,74.233,Animalia,Chordata,Aves,Sphenisciformes ,Spheniscidae,Eudyptes,Macaroni Penguin,Eudyptes chrysolophus,"(Brandt, 1837) ",urn:lsid:marinespecies.org:taxname:212658,212658 ,species,human observation,present,AADC,AQ
ASAC_1257_085,MP_085,unit_1143_bird_15_class_0,2000-12-28T11:26:39+7,2000,12,28,11:26:39+7,Heard Island,HIMI islands region,-52.9,73.531,Animalia,Chordata,Aves,Sphenisciformes ,Spheniscidae,Eudyptes,Macaroni Penguin,Eudyptes chrysolophus,"(Brandt, 1837) ",urn:lsid:marinespecies.org:taxname:212658,212658 ,species,human observation,present,AADC,AQ
ASAC_1257_086,MP_086,unit_1143_bird_15_class_1,2000-12-28T13:04:12+7,2000,12,28,13:04:12+7,Heard Island,HIMI islands region,-52.997,73.382,Animalia,Chordata,Aves,Sphenisciformes ,Spheniscidae,Eudyptes,Macaroni Penguin,Eudyptes chrysolophus,"(Brandt, 1837) ",urn:lsid:marinespecies.org:taxname:212658,212658 ,species,human observation,present,AADC,AQ
ASAC_1257_087,MP_087,unit_1143_bird_15_class_1,2000-12-28T14:28:48+7,2000,12,28,14:28:48+7,Heard Island,HIMI islands region,-53.003,73.419,Animalia,Chordata,Aves,Sphenisciformes ,Spheniscidae,Eudyptes,Macaroni Penguin,Eudyptes chrysolophus,"(Brandt, 1837) ",urn:lsid:marinespecies.org:taxname:212658,212658 ,species,human observation,present,AADC,AQ
ASAC_1257_088,MP_088,unit_1143_bird_15_class_2,2000-12-28T16:11:30+7,2000,12,28,16:11:30+7,Heard Island,HIMI islands region,-53,73.414,Animalia,Chordata,Aves,Sphenisciformes ,Spheniscidae,Eudyptes,Macaroni Penguin,Eudyptes chrysolophus,"(Brandt, 1837) ",urn:lsid:marinespecies.org:taxname:212658,212658 ,species,human observation,present,AADC,AQ
ASAC_1257_089,MP_089,unit_1143_bird_15_class_A,2000-12-28T21:16:06+7,2000,12,28,21:16:06+7,Heard Island,HIMI islands region,-53.041,73.38,Animalia,Chordata,Aves,Sphenisciformes ,Spheniscidae,Eudyptes,Macaroni Penguin,Eudyptes chrysolophus,"(Brandt, 1837) ",urn:lsid:marinespecies.org:taxname:212658,212658 ,species,human observation,present,AADC,AQ
ASAC_1257_090,MP_090,unit_1143_bird_15_class_A,2000-12-28T22:57:48+7,2000,12,28,22:57:48+7,Heard Island,HIMI islands region,-53.006,73.407,Animalia,Chordata,Aves,Sphenisciformes ,Spheniscidae,Eudyptes,Macaroni Penguin,Eudyptes chrysolophus,"(Brandt, 1837) ",urn:lsid:marinespecies.org:taxname:212658,212658 ,species,human observation,present,AADC,AQ
ASAC_1257_091,MP_091,unit_1143_bird_15_class_1,2000-12-29T00:18:21+7,2000,12,29,00:18:21+7,Heard Island,HIMI islands region,-52.994,73.401,Animalia,Chordata,Aves,Sphenisciformes ,Spheniscidae,Eudyptes,Macaroni Penguin,Eudyptes chrysolophus,"(Brandt, 1837) ",urn:lsid:marinespecies.org:taxname:212658,212658 ,species,human observation,present,AADC,AQ
ASAC_1257_092,MP_092,unit_1143_bird_15_class_0,2000-12-29T01:59:33+7,2000,12,29,01:59:33+7,Heard Island,HIMI islands region,-53.014,73.473,Animalia,Chordata,Aves,Sphenisciformes ,Spheniscidae,Eudyptes,Macaroni Penguin,Eudyptes chrysolophus,"(Brandt, 1837) ",urn:lsid:marinespecies.org:taxname:212658,212658 ,species,human observation,present,AADC,AQ
ASAC_1257_093,MP_093,unit_1143_bird_15_class_0,2000-12-29T03:38:21+7,2000,12,29,03:38:21+7,Heard Island,HIMI islands region,-53.05,73.704,Animalia,Chordata,Aves,Sphenisciformes ,Spheniscidae,Eudyptes,Macaroni Penguin,Eudyptes chrysolophus,"(Brandt, 1837) ",urn:lsid:marinespecies.org:taxname:212658,212658 ,species,human observation,present,AADC,AQ
ASAC_1257_094,MP_094,unit_1143_bird_15_class_A,2000-12-29T11:12:10+7,2000,12,29,11:12:10+7,Heard Island,HIMI islands region,-53.038,73.929,Animalia,Chordata,Aves,Sphenisciformes ,Spheniscidae,Eudyptes,Macaroni Penguin,Eudyptes chrysolophus,"(Brandt, 1837) ",urn:lsid:marinespecies.org:taxname:212658,212658 ,species,human observation,present,AADC,AQ
ASAC_1257_095,MP_095,unit_1143_bird_15_class_0,2000-12-29T12:50:55+7,2000,12,29,12:50:55+7,Heard Island,HIMI islands region,-53.012,74.119,Animalia,Chordata,Aves,Sphenisciformes ,Spheniscidae,Eudyptes,Macaroni Penguin,Eudyptes chrysolophus,"(Brandt, 1837) ",urn:lsid:marinespecies.org:taxname:212658,212658 ,species,human observation,present,AADC,AQ
ASAC_1257_096,MP_096,unit_1143_bird_15_class_0,2000-12-29T14:07:32+7,2000,12,29,14:07:32+7,Heard Island,HIMI islands region,-53.048,73.841,Animalia,Chordata,Aves,Sphenisciformes ,Spheniscidae,Eudyptes,Macaroni Penguin,Eudyptes chrysolophus,"(Brandt, 1837) ",urn:lsid:marinespecies.org:taxname:212658,212658 ,species,human observation,present,AADC,AQ
ASAC_1257_097,MP_097,unit_1143_bird_15_class_1,2000-12-29T15:48:40+7,2000,12,29,15:48:40+7,Heard Island,HIMI islands region,-53.087,74.17,Animalia,Chordata,Aves,Sphenisciformes ,Spheniscidae,Eudyptes,Macaroni Penguin,Eudyptes chrysolophus,"(Brandt, 1837) ",urn:lsid:marinespecies.org:taxname:212658,212658 ,species,human observation,present,AADC,AQ
ASAC_1257_098,MP_098,unit_1143_bird_15_class_1,2000-12-29T17:27:32+7,2000,12,29,17:27:32+7,Heard Island,HIMI islands region,-53.101,74.313,Animalia,Chordata,Aves,Sphenisciformes ,Spheniscidae,Eudyptes,Macaroni Penguin,Eudyptes chrysolophus,"(Brandt, 1837) ",urn:lsid:marinespecies.org:taxname:212658,212658 ,species,human observation,present,AADC,AQ
ASAC_1257_099,MP_099,unit_1143_bird_15_class_0,2000-12-29T21:05:34+7,2000,12,29,21:05:34+7,Heard Island,HIMI islands region,-53.052,74.443,Animalia,Chordata,Aves,Sphenisciformes ,Spheniscidae,Eudyptes,Macaroni Penguin,Eudyptes chrysolophus,"(Brandt, 1837) ",urn:lsid:marinespecies.org:taxname:212658,212658 ,species,human observation,present,AADC,AQ
ASAC_1257_100,MP_100,unit_1143_bird_15_class_0,2000-12-29T22:18:14+7,2000,12,29,22:18:14+7,Heard Island,HIMI islands region,-53.122,74.638,Animalia,Chordata,Aves,Sphenisciformes ,Spheniscidae,Eudyptes,Macaroni Penguin,Eudyptes chrysolophus,"(Brandt, 1837) ",urn:lsid:marinespecies.org:taxname:212658,212658 ,species,human observation,present,AADC,AQ
ASAC_1257_101,MP_101,unit_1143_bird_15_class_1,2000-12-29T23:55:08+7,2000,12,29,23:55:08+7,Heard Island,HIMI islands region,-53.137,74.742,Animalia,Chordata,Aves,Sphenisciformes ,Spheniscidae,Eudyptes,Macaroni Penguin,Eudyptes chrysolophus,"(Brandt, 1837) ",urn:lsid:marinespecies.org:taxname:212658,212658 ,species,human observation,present,AADC,AQ
ASAC_1257_102,MP_102,unit_1143_bird_15_class_0,2000-12-30T00:26:44+7,2000,12,30,00:26:44+7,Heard Island,HIMI islands region,-53.12,74.773,Animalia,Chordata,Aves,Sphenisciformes ,Spheniscidae,Eudyptes,Macaroni Penguin,Eudyptes chrysolophus,"(Brandt, 1837) ",urn:lsid:marinespecies.org:taxname:212658,212658 ,species,human observation,present,AADC,AQ
ASAC_1257_103,MP_103,unit_1143_bird_15_class_0,2000-12-30T01:34:24+7,2000,12,30,01:34:24+7,Heard Island,HIMI islands region,-53.186,75.045,Animalia,Chordata,Aves,Sphenisciformes ,Spheniscidae,Eudyptes,Macaroni Penguin,Eudyptes chrysolophus,"(Brandt, 1837) ",urn:lsid:marinespecies.org:taxname:212658,212658 ,species,human observation,present,AADC,AQ
ASAC_1257_104,MP_104,unit_1143_bird_15_class_0,2000-12-30T03:15:33+7,2000,12,30,03:15:33+7,Heard Island,HIMI islands region,-53.267,74.805,Animalia,Chordata,Aves,Sphenisciformes ,Spheniscidae,Eudyptes,Macaroni Penguin,Eudyptes chrysolophus,"(Brandt, 1837) ",urn:lsid:marinespecies.org:taxname:212658,212658 ,species,human observation,present,AADC,AQ
ASAC_1257_105,MP_105,unit_1143_bird_15_class_0,2000-12-30T23:00:27+7,2000,12,30,23:00:27+7,Heard Island,HIMI islands region,-53.326,74.755,Animalia,Chordata,Aves,Sphenisciformes ,Spheniscidae,Eudyptes,Macaroni Penguin,Eudyptes chrysolophus,"(Brandt, 1837) ",urn:lsid:marinespecies.org:taxname:212658,212658 ,species,human observation,present,AADC,AQ
ASAC_1257_106,MP_106,unit_1143_bird_15_class_0,2000-12-30T13:45:10+7,2000,12,30,13:45:10+7,Heard Island,HIMI islands region,-53.188,75.124,Animalia,Chordata,Aves,Sphenisciformes ,Spheniscidae,Eudyptes,Macaroni Penguin,Eudyptes chrysolophus,"(Brandt, 1837) ",urn:lsid:marinespecies.org:taxname:212658,212658 ,species,human observation,present,AADC,AQ
ASAC_1257_107,MP_107,unit_1143_bird_15_class_0,2000-12-30T14:18:54+7,2000,12,30,14:18:54+7,Heard Island,HIMI islands region,-53.135,75.074,Animalia,Chordata,Aves,Sphenisciformes ,Spheniscidae,Eudyptes,Macaroni Penguin,Eudyptes chrysolophus,"(Brandt, 1837) ",urn:lsid:marinespecies.org:taxname:212658,212658 ,species,human observation,present,AADC,AQ
ASAC_1257_108,MP_108,unit_1143_bird_15_class_0,2000-12-30T15:25:21+7,2000,12,30,15:25:21+7,Heard Island,HIMI islands region,-53.192,75.141,Animalia,Chordata,Aves,Sphenisciformes ,Spheniscidae,Eudyptes,Macaroni Penguin,Eudyptes chrysolophus,"(Brandt, 1837) ",urn:lsid:marinespecies.org:taxname:212658,212658 ,species,human observation,present,AADC,AQ
ASAC_1257_109,MP_109,unit_1143_bird_15_class_0,2000-12-30T17:04:32+7,2000,12,30,17:04:32+7,Heard Island,HIMI islands region,-53.214,75.148,Animalia,Chordata,Aves,Sphenisciformes ,Spheniscidae,Eudyptes,Macaroni Penguin,Eudyptes chrysolophus,"(Brandt, 1837) ",urn:lsid:marinespecies.org:taxname:212658,212658 ,species,human observation,present,AADC,AQ
ASAC_1257_110,MP_110,unit_1143_bird_15_class_0,2000-12-30T20:54:11+7,2000,12,30,20:54:11+7,Heard Island,HIMI islands region,-53.337,75.178,Animalia,Chordata,Aves,Sphenisciformes ,Spheniscidae,Eudyptes,Macaroni Penguin,Eudyptes chrysolophus,"(Brandt, 1837) ",urn:lsid:marinespecies.org:taxname:212658,212658 ,species,human observation,present,AADC,AQ
ASAC_1257_111,MP_111,unit_1143_bird_15_class_1,2000-12-30T22:34:33+7,2000,12,30,22:34:33+7,Heard Island,HIMI islands region,-53.255,75.256,Animalia,Chordata,Aves,Sphenisciformes ,Spheniscidae,Eudyptes,Macaroni Penguin,Eudyptes chrysolophus,"(Brandt, 1837) ",urn:lsid:marinespecies.org:taxname:212658,212658 ,species,human observation,present,AADC,AQ
ASAC_1257_112,MP_112,unit_1143_bird_15_class_0,2000-12-30T23:34:07+7,2000,12,30,23:34:07+7,Heard Island,HIMI islands region,-53.292,75.277,Animalia,Chordata,Aves,Sphenisciformes ,Spheniscidae,Eudyptes,Macaroni Penguin,Eudyptes chrysolophus,"(Brandt, 1837) ",urn:lsid:marinespecies.org:taxname:212658,212658 ,species,human observation,present,AADC,AQ
ASAC_1257_113,MP_113,unit_1143_bird_15_class_0,2000-12-31T00:14:44+7,2000,12,31,00:14:44+7,Heard Island,HIMI islands region,-53.256,75.31,Animalia,Chordata,Aves,Sphenisciformes ,Spheniscidae,Eudyptes,Macaroni Penguin,Eudyptes chrysolophus,"(Brandt, 1837) ",urn:lsid:marinespecies.org:taxname:212658,212658 ,species,human observation,present,AADC,AQ
ASAC_1257_114,MP_114,unit_1143_bird_15_class_0,2000-12-31T01:12:16+7,2000,12,31,01:12:16+7,Heard Island,HIMI islands region,-53.281,75.399,Animalia,Chordata,Aves,Sphenisciformes ,Spheniscidae,Eudyptes,Macaroni Penguin,Eudyptes chrysolophus,"(Brandt, 1837) ",urn:lsid:marinespecies.org:taxname:212658,212658 ,species,human observation,present,AADC,AQ
ASAC_1257_115,MP_115,unit_1143_bird_15_class_3,2000-12-31T02:51:52+7,2000,12,31,02:51:52+7,Heard Island,HIMI islands region,-53.29,75.426,Animalia,Chordata,Aves,Sphenisciformes ,Spheniscidae,Eudyptes,Macaroni Penguin,Eudyptes chrysolophus,"(Brandt, 1837) ",urn:lsid:marinespecies.org:taxname:212658,212658 ,species,human observation,present,AADC,AQ
ASAC_1257_116,MP_116,unit_1143_bird_15_class_0,2000-12-31T10:47:55+7,2000,12,31,10:47:55+7,Heard Island,HIMI islands region,-53.334,75.52,Animalia,Chordata,Aves,Sphenisciformes ,Spheniscidae,Eudyptes,Macaroni Penguin,Eudyptes chrysolophus,"(Brandt, 1837) ",urn:lsid:marinespecies.org:taxname:212658,212658 ,species,human observation,present,AADC,AQ
ASAC_1257_117,MP_117,unit_1143_bird_15_class_0,2000-12-31T12:28:37+7,2000,12,31,12:28:37+7,Heard Island,HIMI islands region,-53.38,75.703,Animalia,Chordata,Aves,Sphenisciformes ,Spheniscidae,Eudyptes,Macaroni Penguin,Eudyptes chrysolophus,"(Brandt, 1837) ",urn:lsid:marinespecies.org:taxname:212658,212658 ,species,human observation,present,AADC,AQ
ASAC_1257_118,MP_118,unit_1143_bird_15_class_A,2000-12-31T13:18:49+7,2000,12,31,13:18:49+7,Heard Island,HIMI islands region,-53.42,75.525,Animalia,Chordata,Aves,Sphenisciformes ,Spheniscidae,Eudyptes,Macaroni Penguin,Eudyptes chrysolophus,"(Brandt, 1837) ",urn:lsid:marinespecies.org:taxname:212658,212658 ,species,human observation,present,AADC,AQ
ASAC_1257_119,MP_119,unit_1143_bird_15_class_0,2000-12-31T14:09:50+7,2000,12,31,14:09:50+7,Heard Island,HIMI islands region,-53.387,75.556,Animalia,Chordata,Aves,Sphenisciformes ,Spheniscidae,Eudyptes,Macaroni Penguin,Eudyptes chrysolophus,"(Brandt, 1837) ",urn:lsid:marinespecies.org:taxname:212658,212658 ,species,human observation,present,AADC,AQ
ASAC_1257_120,MP_120,unit_1143_bird_15_class_1,2000-12-31T16:42:07+7,2000,12,31,16:42:07+7,Heard Island,HIMI islands region,-53.438,75.662,Animalia,Chordata,Aves,Sphenisciformes ,Spheniscidae,Eudyptes,Macaroni Penguin,Eudyptes chrysolophus,"(Brandt, 1837) ",urn:lsid:marinespecies.org:taxname:212658,212658 ,species,human observation,present,AADC,AQ
ASAC_1257_121,MP_121,unit_1143_bird_15_class_A,2000-12-31T18:19:47+7,2000,12,31,18:19:47+7,Heard Island,HIMI islands region,-53.652,75.872,Animalia,Chordata,Aves,Sphenisciformes ,Spheniscidae,Eudyptes,Macaroni Penguin,Eudyptes chrysolophus,"(Brandt, 1837) ",urn:lsid:marinespecies.org:taxname:212658,212658 ,species,human observation,present,AADC,AQ
ASAC_1257_122,MP_122,unit_1143_bird_15_class_0,2000-12-31T20:41:46+7,2000,12,31,20:41:46+7,Heard Island,HIMI islands region,-53.474,75.718,Animalia,Chordata,Aves,Sphenisciformes ,Spheniscidae,Eudyptes,Macaroni Penguin,Eudyptes chrysolophus,"(Brandt, 1837) ",urn:lsid:marinespecies.org:taxname:212658,212658 ,species,human observation,present,AADC,AQ
ASAC_1257_123,MP_123,unit_1143_bird_15_class_B,2000-12-31T23:13:32+7,2000,12,31,23:13:32+7,Heard Island,HIMI islands region,-53.507,76.286,Animalia,Chordata,Aves,Sphenisciformes ,Spheniscidae,Eudyptes,Macaroni Penguin,Eudyptes chrysolophus,"(Brandt, 1837) ",urn:lsid:marinespecies.org:taxname:212658,212658 ,species,human observation,present,AADC,AQ
ASAC_1257_124,MP_124,unit_1143_bird_15_class_A,2000-1-1T00:52:38+7,2000,1,1,00:52:38+7,Heard Island,HIMI islands region,-53.45,75.882,Animalia,Chordata,Aves,Sphenisciformes ,Spheniscidae,Eudyptes,Macaroni Penguin,Eudyptes chrysolophus,"(Brandt, 1837) ",urn:lsid:marinespecies.org:taxname:212658,212658 ,species,human observation,present,AADC,AQ
ASAC_1257_125,MP_125,unit_1143_bird_15_class_0,2000-1-1T02:29:37+7,2000,1,1,02:29:37+7,Heard Island,HIMI islands region,-53.446,75.832,Animalia,Chordata,Aves,Sphenisciformes ,Spheniscidae,Eudyptes,Macaroni Penguin,Eudyptes chrysolophus,"(Brandt, 1837) ",urn:lsid:marinespecies.org:taxname:212658,212658 ,species,human observation,present,AADC,AQ
ASAC_1257_126,MP_126,unit_1143_bird_15_class_0,2000-1-1T04:10:33+7,2000,1,1,04:10:33+7,Heard Island,HIMI islands region,-53.276,75.876,Animalia,Chordata,Aves,Sphenisciformes ,Spheniscidae,Eudyptes,Macaroni Penguin,Eudyptes chrysolophus,"(Brandt, 1837) ",urn:lsid:marinespecies.org:taxname:212658,212658 ,species,human observation,present,AADC,AQ
ASAC_1257_127,MP_127,unit_1143_bird_15_class_A,2000-1-1T10:34:31+7,2000,1,1,10:34:31+7,Heard Island,HIMI islands region,-53.368,75.669,Animalia,Chordata,Aves,Sphenisciformes ,Spheniscidae,Eudyptes,Macaroni Penguin,Eudyptes chrysolophus,"(Brandt, 1837) ",urn:lsid:marinespecies.org:taxname:212658,212658 ,species,human observation,present,AADC,AQ
ASAC_1257_128,MP_128,unit_1143_bird_15_class_0,2000-1-1T12:15:51+7,2000,1,1,12:15:51+7,Heard Island,HIMI islands region,-53.244,75.893,Animalia,Chordata,Aves,Sphenisciformes ,Spheniscidae,Eudyptes,Macaroni Penguin,Eudyptes chrysolophus,"(Brandt, 1837) ",urn:lsid:marinespecies.org:taxname:212658,212658 ,species,human observation,present,AADC,AQ
